number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
35,0.48109687407894075,0.4287180459520206,2024-12-11 11:59:36.944054,2024-12-11 12:00:26.642117,0 days 00:00:49.698063,0.9009394023492436,0.6474542058577617,0.07421240114700534,32,21,1749,1.2719192830645976,1.509916036321476,0.5427823070014173,COMPLETE
36,0.4478874359165966,0.4471293980013754,2024-12-11 12:00:26.642884,2024-12-11 12:01:00.621970,0 days 00:00:33.979086,0.7944695757346232,0.7893812752750481,0.23866957135066005,32,22,1467,2.997910817162622,2.1423343043710554,0.7977425764880436,COMPLETE
37,0.4664154638404564,0.43697468690966035,2024-12-11 12:01:00.622656,2024-12-11 12:01:43.549929,0 days 00:00:42.927273,0.8978684632633132,1.4872546272178548,0.07740185889773044,23,30,1729,2.534529612342192,1.5460035049672212,0.5386118939105661,COMPLETE
38,0.45445802443355,0.44343438364113086,2024-12-11 12:01:43.550612,2024-12-11 12:02:21.366019,0 days 00:00:37.815407,0.5071537471224428,0.47382116571653876,0.14416494861884155,13,4,1584,2.79185103113541,1.7504101102637617,0.8463451254561818,COMPLETE
39,0.3554740394800923,0.487744551950377,2024-12-11 12:02:21.366701,2024-12-11 12:02:25.264509,0 days 00:00:03.897808,0.8625644841883136,2.07752767326627,0.7880018800161537,19,14,71,1.7081971660881374,2.4179597725357342,0.9959344629110483,COMPLETE
40,0.379817942740802,0.47251406497757004,2024-12-11 12:02:25.265275,2024-12-11 12:03:05.241006,0 days 00:00:39.975731,0.5958398262571796,2.4037967748805533,0.6102854556508133,71,20,1945,2.2226159390024107,2.141898388806028,0.9460529409226007,COMPLETE
41,0.21106326445999973,0.6463563853979446,2024-12-11 12:03:05.241741,2024-12-11 12:03:45.466202,0 days 00:00:40.224461,0.7319937322901214,1.7259813464705789,0.8995882680456333,8,18,1842,1.3155448130358036,0.07786205491096299,0.5882916976947364,COMPLETE
42,0.4864814675883201,0.4286407235294586,2024-12-11 12:03:45.466941,2024-12-11 12:03:58.142087,0 days 00:00:12.675146,0.9998597620117924,1.8484389126184357,0.05735536900625381,3,13,343,0.07628267940806366,2.8440698818814774,0.6636569364667306,COMPLETE
43,0.470857618884693,0.43541049629952544,2024-12-11 12:03:58.142813,2024-12-11 12:04:28.839895,0 days 00:00:30.697082,0.9331818922383603,2.162514313887432,0.05077156720568882,1,39,1399,0.13234903895498462,0.8773605341272018,0.7027793210477685,COMPLETE
44,0.4240008391910404,0.4540851094024608,2024-12-11 12:04:28.840617,2024-12-11 12:04:39.104718,0 days 00:00:10.264101,0.96851269109439,2.702364408415579,0.3367227399147572,10,14,373,1.222415689265763,2.8470868969609473,0.6693387280196536,COMPLETE
45,0.38995051870180447,0.4704315519501717,2024-12-11 12:04:39.105456,2024-12-11 12:04:54.725104,0 days 00:00:15.619648,0.8979465473847175,2.4822922435589514,0.5056009656866599,43,10,642,0.8832194012217883,0.32509733426179577,0.835135873905153,COMPLETE
46,0.3505330339555461,0.5011843027051631,2024-12-11 12:04:54.725840,2024-12-11 12:05:40.049599,0 days 00:00:45.323759,0.7902924458504931,0.02314489791121832,0.44083868290552036,61,24,1729,0.7196596223577658,1.8815865199246553,0.6064202251904949,COMPLETE
47,0.48471938327827224,0.4258399684934777,2024-12-11 12:05:40.050365,2024-12-11 12:06:05.060512,0 days 00:00:25.010147,0.5766211407564061,1.2827189889805637,0.06436523752944034,4,20,889,0.439785850359237,1.5244074395059382,0.5337955920522357,COMPLETE
48,0.41004266438534887,0.4591007419475142,2024-12-11 12:06:05.061252,2024-12-11 12:06:15.008510,0 days 00:00:09.947258,0.5577792946541499,1.3400381888084854,0.25078117118548704,13,28,290,0.07021576458560352,1.3703091109119305,0.5182825482548474,COMPLETE
49,0.4061586652368555,0.46063103570100977,2024-12-11 12:06:15.009189,2024-12-11 12:06:36.166760,0 days 00:00:21.157571,0.6598356567849312,1.205709471360123,0.3286896767798581,4,19,879,0.3024148731522736,0.694244769863929,0.5599308778862079,COMPLETE
50,0.44217601329320305,0.44579639696177553,2024-12-11 12:06:36.167441,2024-12-11 12:06:51.179711,0 days 00:00:15.012270,0.5522196770060308,1.5216333254424808,0.1679902671962792,22,34,537,0.4083982445410129,1.8687345338498171,0.5799356961445504,COMPLETE
51,0.4821929683081686,0.4290828155677001,2024-12-11 12:06:51.180457,2024-12-11 12:07:15.103905,0 days 00:00:23.923448,0.7222350423011928,1.9059904178511928,0.05791149399672285,3,21,894,0.026420371167144685,1.6213871957434,0.5299235918424687,COMPLETE
52,0.46943282603117364,0.43479768471919034,2024-12-11 12:07:15.104584,2024-12-11 12:07:44.634021,0 days 00:00:29.529437,0.50098642787514,1.5417756363904733,0.10667418434243736,9,25,1233,0.5328615107470904,1.0554380330313229,0.5533097090996116,COMPLETE
53,0.47929068959603666,0.43540474763838943,2024-12-11 12:07:44.634707,2024-12-11 12:08:06.301800,0 days 00:00:21.667093,0.6132506232339994,1.678184308305894,0.05198739278181456,17,12,636,0.4221852929950701,1.5695508767272055,0.5198658744040655,COMPLETE
54,0.4692830109080396,0.4329044429059789,2024-12-11 12:08:06.302550,2024-12-11 12:08:31.894523,0 days 00:00:25.591973,0.6764378887115873,1.4377418869062493,0.12037325890983416,4,22,1053,0.7397933563580865,1.3593633339208235,0.5359463309453554,COMPLETE
55,0.4390512029216832,0.4486878742455861,2024-12-11 12:08:31.895231,2024-12-11 12:08:41.272985,0 days 00:00:09.377754,0.5749827616325563,1.1808646462345318,0.17477824286777457,11,19,235,0.23026368601251973,1.4919979347695018,0.5947370317311366,COMPLETE
