number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
33,0.1586304950806925,0.4528400515741341,2024-12-11 10:56:31.872183,2024-12-11 10:56:39.563358,0 days 00:00:07.691175,0.8303145894629659,0.18334230789370107,0.678531130398587,34,5,215,2.405032640259355,1.0447528765543352,0.7967095604757437,COMPLETE
34,0.18511213559137832,0.4277327282445893,2024-12-11 10:56:39.564069,2024-12-11 10:56:43.434903,0 days 00:00:03.870834,0.8804767447845451,0.5507301849637388,0.603092059883958,19,4,55,2.4823164344824313,1.2559975513067636,0.9579021514900472,COMPLETE
35,0.14248430566634082,0.4957082991754193,2024-12-11 10:56:43.435572,2024-12-11 10:56:52.147568,0 days 00:00:08.711996,0.7925580971117591,0.7309739473638347,0.7363114534991261,32,10,314,2.734265223847353,1.138656102706661,0.6493153131157909,COMPLETE
36,0.11648314861698368,0.5134556742298403,2024-12-11 10:56:52.148270,2024-12-11 10:57:03.074218,0 days 00:00:10.925948,0.9101507603438714,0.4611250436408704,0.9432982144557853,13,1,409,2.129563406858753,1.609874795499264,0.7323624185050126,COMPLETE
37,0.2784158519278511,0.3936087768872806,2024-12-11 10:57:03.074925,2024-12-11 10:57:27.601783,0 days 00:00:24.526858,0.7645249730028187,0.17768882112101425,0.07524782426535592,37,8,575,2.3888605901909883,1.472777192462971,0.570214099643391,COMPLETE
38,0.17661988814377755,0.4524442552953075,2024-12-11 10:57:27.602456,2024-12-11 10:57:32.605358,0 days 00:00:05.002902,0.7204358650341858,2.55952729103964,0.8242961321087305,6,4,168,2.6447479807076495,0.7118456331635525,0.6634755640257128,COMPLETE
39,0.15372382459407577,0.46725217479349535,2024-12-11 10:57:32.606030,2024-12-11 10:57:41.228990,0 days 00:00:08.622960,0.8188762702468536,0.8935720303593231,0.7568746098212916,20,12,328,2.2699771718705652,0.8636189234758049,0.7659649578263013,COMPLETE
40,0.1720535789038508,0.44954789669191014,2024-12-11 10:57:41.229681,2024-12-11 10:58:20.841260,0 days 00:00:39.611579,0.7930805470200558,0.6306991955378682,0.5967612613816593,41,3,1994,1.953505331175492,1.7172497002562128,0.6884645264063542,COMPLETE
41,0.1252927154738829,0.5086768962431787,2024-12-11 10:58:20.841938,2024-12-11 10:58:33.015922,0 days 00:00:12.173984,0.5078234198837428,0.17713762892416424,0.8986801053431601,30,7,487,2.5128542259904263,1.3319207875410526,0.7849134023801816,COMPLETE
42,0.29523653606624406,0.3926710858363627,2024-12-11 10:58:33.016610,2024-12-11 10:58:44.369456,0 days 00:00:11.352846,0.6745479606434492,1.1703503514135194,0.053834612927548674,32,1,240,2.182020412103637,1.1433831645669235,0.5835812145533517,COMPLETE
43,0.31676588193316846,0.38736261217647117,2024-12-11 10:58:44.370175,2024-12-11 10:59:36.661869,0 days 00:00:52.291694,0.8577561389656525,0.8529698227597036,0.009260198071543269,24,10,727,0.06763595306232228,1.8113301824833639,0.7595912218299264,COMPLETE
44,0.3173720178240978,0.38505274434709674,2024-12-11 10:59:36.662555,2024-12-11 11:00:13.605272,0 days 00:00:36.942717,0.7460081393577735,0.8524130162853479,0.016503916774302015,16,19,722,0.0669144273311843,1.9806043847648944,0.7310226607135641,COMPLETE
45,0.320006995826492,0.3837122211025608,2024-12-11 11:00:13.605957,2024-12-11 11:01:34.136569,0 days 00:01:20.530612,0.7321091539815728,0.8536257784575628,0.007118156795668901,15,19,1284,0.0397606715898274,2.026326249205963,0.5068570768144947,COMPLETE
46,0.30240340603160254,0.3949225673805471,2024-12-11 11:01:34.137269,2024-12-11 11:03:04.792802,0 days 00:01:30.655533,0.7273480344065677,1.4881522442128574,0.002165203094404695,15,20,1260,0.010651735061936587,2.0330564937232527,0.5194724970275524,COMPLETE
47,0.18490180601636866,0.4781981896341437,2024-12-11 11:03:04.793516,2024-12-11 11:03:35.255656,0 days 00:00:30.462140,0.6351764761707333,1.5967199687885456,0.534825218951228,7,18,1537,0.1827313862572041,2.2904040242024375,0.508724955012866,COMPLETE
48,0.0690105583671832,0.7237008099149312,2024-12-11 11:03:35.256343,2024-12-11 11:04:02.637731,0 days 00:00:27.381388,0.7699511817985862,0.8708341743044455,0.9946626937750114,11,24,1276,0.3355089116534073,2.6301550948658967,0.6063771302103798,COMPLETE
49,0.3153072735803718,0.3881968392139533,2024-12-11 11:04:02.638422,2024-12-11 11:06:17.728215,0 days 00:02:15.089793,0.6838002092738201,1.0962547797391482,0.0022007119732576673,16,15,1714,0.24847156971980264,1.7166960330172056,0.5423115979614478,COMPLETE
50,0.25403904584753645,0.4072113542913125,2024-12-11 11:06:17.728946,2024-12-11 11:06:54.959182,0 days 00:00:37.230236,0.7382527916683794,1.1178635184566263,0.145804277164831,17,15,1792,0.2325133289740416,1.7107433317216354,0.5379256495291633,COMPLETE
51,0.32497591074301907,0.38343066724771785,2024-12-11 11:06:54.959894,2024-12-11 11:07:56.952029,0 days 00:01:01.992135,0.707556033711346,0.9898814399589163,0.011313846563384026,6,18,1700,0.414514472497369,2.018378408292295,0.501254392613424,COMPLETE
52,0.2910301912165599,0.39448093932690415,2024-12-11 11:07:56.952722,2024-12-11 11:08:32.430910,0 days 00:00:35.478188,0.6871240892572532,1.2489865857624172,0.11429076198775188,5,19,1693,0.6832502847953378,2.008244477720485,0.5013615665219029,COMPLETE
53,0.2768381779746083,0.41493435836603043,2024-12-11 11:08:32.431601,2024-12-11 11:10:06.023370,0 days 00:01:33.591769,0.7062981988656926,0.9910990889236837,0.0008318918952555723,4,13,1926,0.9738091348665829,2.1924866368807714,0.5520481351461467,COMPLETE
54,0.1378095463227868,0.5367244335562986,2024-12-11 11:10:06.024129,2024-12-11 11:10:37.571615,0 days 00:00:31.547486,0.6697082115895808,1.0420942955578607,0.6507785873547189,9,22,1564,0.4582769540168927,2.400758170475809,0.5291300120925262,COMPLETE
55,0.186431154036171,0.4528683838754791,2024-12-11 11:10:37.572357,2024-12-11 11:11:13.451588,0 days 00:00:35.879231,0.5907163096107424,1.378229487556262,0.48183473094177715,68,17,1851,1.1642001326250786,1.870893756198233,0.5513561413933019,COMPLETE
56,0.24623206629687858,0.4197972491680967,2024-12-11 11:11:13.452288,2024-12-11 11:11:44.751042,0 days 00:00:31.298754,0.7116696253691723,0.7913130718870462,0.21136980859469354,3,23,1449,0.6927277412673603,2.0234036262042903,0.5209742908408725,COMPLETE
57,0.2977807084089439,0.391613602733164,2024-12-11 11:11:44.751721,2024-12-11 11:12:20.608336,0 days 00:00:35.856615,0.7468190927427971,1.2113381457286618,0.1232539145554983,8,11,1704,1.6411882820559547,2.2378266852920063,0.5076823410975129,COMPLETE
58,0.30820630257795,0.39048940065618415,2024-12-11 11:12:20.609034,2024-12-11 11:13:02.074252,0 days 00:00:41.465218,0.697348507027764,1.0819277040967132,0.04370047514055271,12,33,1615,0.8827614765797239,2.116321627439627,0.5001908988480593,COMPLETE
59,0.3002504394415971,0.39047684423422463,2024-12-11 11:13:02.074963,2024-12-11 11:13:41.028840,0 days 00:00:38.953877,0.6580555179598034,1.7375218187698092,0.08857478145996202,16,16,1880,0.5354429369823217,2.7229973662852993,0.5485335635085484,COMPLETE
60,0.3137690792267897,0.3873697435633133,2024-12-11 11:13:41.029554,2024-12-11 11:14:22.814659,0 days 00:00:41.785105,0.7334749230529599,0.9216191374958295,0.03915565084104,3,25,1733,1.0340905802659441,2.37744554124911,0.5736755091989718,COMPLETE
61,0.27554490378933016,0.43192571311481565,2024-12-11 11:14:22.815372,2024-12-11 11:14:50.731230,0 days 00:00:27.915858,0.7295168272718722,0.9603250504369052,0.8291554870955216,1,14,1440,0.3072109640039423,2.3744585553501807,0.9879027160377388,COMPLETE
62,0.3198745624494287,0.38536935738640077,2024-12-11 11:14:50.731935,2024-12-11 11:15:31.129958,0 days 00:00:40.398023,0.6938184206790748,1.8868400358966781,0.03390604047268108,57,21,1737,0.035645163184362505,2.2168320547021865,0.5261627487949074,COMPLETE
63,0.0889851490913936,0.6180591880577684,2024-12-11 11:15:31.130667,2024-12-11 11:16:05.267760,0 days 00:00:34.137093,0.7057878842667723,2.9654323658291846,0.8944247432081234,52,26,1736,0.01755748887905978,1.6504025953362635,0.5299335712476928,COMPLETE
64,0.28439605127277834,0.40024656953118976,2024-12-11 11:16:05.268504,2024-12-11 11:16:32.414158,0 days 00:00:27.145654,0.6838933951284285,2.0328327589306237,0.15479459319195432,4,20,1342,1.0975169076227629,2.478204308060082,0.5795458565882498,COMPLETE
65,0.31219482123569076,0.3879176966222473,2024-12-11 11:16:32.414828,2024-12-11 11:17:06.819344,0 days 00:00:34.404516,0.753728677247168,1.3078218040237866,0.0326448630779028,56,30,1212,0.14218666027408322,1.7832373209711085,0.6077243202242053,COMPLETE
66,0.27630696809839794,0.3973582492373214,2024-12-11 11:17:06.820058,2024-12-11 11:17:39.295495,0 days 00:00:32.475437,0.6223547365864608,2.461764935319777,0.09543244353020758,9,18,1622,0.4181306025851377,0.45033789465529006,0.8528860219744967,COMPLETE
67,0.26414758674154803,0.3980924256494485,2024-12-11 11:17:39.296222,2024-12-11 11:17:59.212717,0 days 00:00:19.916495,0.6644893165652607,2.835657274913733,0.20401096046346995,69,16,969,0.6159604084762855,1.561888172739238,0.8956583397990172,COMPLETE
68,0.275880328375672,0.3980710055003298,2024-12-11 11:17:59.213436,2024-12-11 11:18:35.972230,0 days 00:00:36.758794,0.8651254141140889,1.156013270917582,0.12924144070196317,63,24,1773,0.9617178262548067,2.2895025034882144,0.9563188567802445,COMPLETE
69,0.2550130702320882,0.4113975672224054,2024-12-11 11:18:35.972927,2024-12-11 11:19:06.710347,0 days 00:00:30.737420,0.6502998960995334,1.4983517619596114,0.2441924688311219,75,22,1517,0.7936034469216409,2.1952575451863643,0.5191621069447764,COMPLETE
70,0.23483865581318572,0.4288131921313327,2024-12-11 11:19:06.711042,2024-12-11 11:19:31.382038,0 days 00:00:24.670996,0.6899581042674334,0.6174629241008791,0.34038646869042377,25,20,1157,0.7457942922659212,1.9520510986563273,0.6290213300900747,COMPLETE
