MAE,MSE,RMSE,R,R2,SPR
0.35894264265826775,0.21423412810397677,0.46285432708788277,0.7909831754050083,0.6256543837737901,0.7862839752775915
0.360192371428566,0.21281223094177032,0.4613157605607794,0.7913333454579751,0.626208463633711,0.7823778895582901
0.36035638578350637,0.21471637267893073,0.4633749806354792,0.7905702796253571,0.6250013670269153,0.7870105006442021
0.360116395693809,0.21323008170998284,0.4617684286630939,0.7914367011714443,0.626372051961138,0.7840426748778109
0.361484654518816,0.21765944254157812,0.46653986168555645,0.785978160836082,0.61776166931127,0.7800013775260397
0.35856613188639075,0.21188653236847627,0.46031134286314984,0.7941571685109116,0.6306856082972684,0.7885508254900557
0.3604114414628793,0.21340624758219584,0.46195914059816573,0.7925735219742436,0.6281727877346568,0.7831558940029317
0.36134622301230007,0.21506843562483918,0.463754714935427,0.7903466236964565,0.6246477855883882,0.7839962551686283
0.3638697559343783,0.21768305681828173,0.46656516888670735,0.7861231875022936,0.6179896659287663,0.7785516153825701
0.36463795731944926,0.21773432454751981,0.4666201073116329,0.786828343386375,0.6190988419561472,0.7785354254022556
0.3605633188666743,0.21467416174775136,0.4633294311262251,0.790402017870296,0.6247353498534357,0.7865695766490759
0.35776566522585385,0.2154173595843473,0.4641307569902552,0.791365993019317,0.6262601349074497,0.7842765442028219
0.3628810574867172,0.212079665061633,0.4605210799318887,0.7944245738773389,0.6311104035801914,0.7875032831700227
0.3616403766687173,0.2165754738785901,0.46537670104829065,0.7880341075172032,0.6209977546104349,0.7782068193955609
0.36149130613019886,0.21479291379928192,0.46345756418390877,0.7908014496710225,0.6253669328017908,0.7831061857039976
0.35715941681360547,0.2113641680744582,0.4597435894870729,0.7939461332079802,0.6303504624359039,0.7847559194011949
0.3639384906439611,0.22005590082440202,0.46910116267645513,0.7846300461865104,0.6156443093786456,0.7783123072360473
0.3643290882226845,0.22052242577790426,0.46959815350776696,0.7824377314819213,0.6122088036465752,0.7751073235548939
0.36292695748572795,0.214902002587378,0.4635752394028158,0.789941323213022,0.6240072941195401,0.7817063848279044
0.3589999611189218,0.21066525091077515,0.4589828438087584,0.7954184549259072,0.6326905184367175,0.7880370465835147
0.360715113786607,0.21432756498203562,0.4629552515978576,0.7905558232504772,0.6249785096752398,0.7828218491747252
0.35677331082604613,0.21102008429577787,0.4593692243672598,0.7942589453732845,0.6308472723054821,0.7885651182070521
0.35931040201404035,0.2129675182496166,0.46148403899768475,0.7928597758571446,0.6286266241722416,0.7849622151659829
0.3637128349329966,0.2146054342808089,0.463255258233308,0.7900544159094961,0.624185980098095,0.7850874345449772
0.36498841302333895,0.21865674153363898,0.467607465224454,0.7853610237037332,0.6167919375529758,0.7798851385267509
0.36027909679020426,0.21571200869375104,0.4644480688879555,0.7887564757723599,0.6221367780728333,0.7804097950763158
0.357567019578366,0.21276144317627796,0.4612607106358377,0.7936429619969296,0.6298691511272599,0.7849055502348822
0.3549957215331644,0.20834194523767793,0.4564448983586934,0.798385718527602,0.6374197555488353,0.7930460747117373
0.3582536206994509,0.2128246954150738,0.46132927006106367,0.7915056142149447,0.6264811373337769,0.7850962884404618
0.35995287894073047,0.21237958193924603,0.46084659263061284,0.791961882373482,0.6272036231325488,0.7820281606866538
