MAE,MSE,RMSE,R,R2,SPR
0.3814499502242177,0.2535421393478838,0.5035296807020255,0.7490227184905155,0.5610350328149221,0.7375990933683579
0.39053583961872246,0.26354408234926424,0.5133654471711787,0.7365919521684641,0.5425677039993488,0.7308578646833557
0.38267614085486285,0.25054596994852757,0.5005456721903883,0.7461488573418201,0.5567381173125039,0.7434235645340083
0.38152249378482495,0.2408203148822097,0.4907344647385281,0.7588935985327996,0.5759194938940619,0.7657848820860577
0.39003939606892424,0.25585900931522926,0.5058250777840392,0.7412065520217482,0.5493871527599685,0.7369880481729953
0.3730891199766438,0.23907939348995383,0.4889574557054569,0.7606851748463779,0.5786419352310644,0.7556227131579664
0.3773437357118445,0.24384946873435723,0.49381116708146366,0.7540252629661338,0.5685540971911472,0.7462668501775696
0.3727672803929336,0.23706310545235296,0.4868912665599507,0.7627944816059552,0.581855421168498,0.7599552246993204
0.367965946147952,0.2272110537620123,0.47666660651026554,0.7790541844733344,0.6069254223454121,0.7818485806869415
0.38615857623967526,0.25164555648767556,0.5016428575068876,0.7505492634477827,0.5633241968620092,0.7573609070022198
0.37509779038981034,0.23251871126472112,0.4822019403369517,0.7752408666426497,0.6009984013128465,0.774988885312747
0.392500922323099,0.25924528840185157,0.5091613579228608,0.7366583961442951,0.5426655926098851,0.7376155363150351
0.3747772246114344,0.23705354335276987,0.48688144691779933,0.7662722903090674,0.5871732228955037,0.7597622097899656
0.3639113893756636,0.22530801103805992,0.474666210128823,0.7748650565953259,0.6004158559324776,0.7717804867605235
0.37860330195270436,0.26051208541598675,0.5104038454165356,0.7389563379467201,0.5460564693916272,0.7398318393464207
0.37218474727525724,0.23008652022272658,0.47967334741751766,0.7708470971892807,0.5942052472451403,0.7671543266624563
0.3879407887629494,0.24118670748513804,0.4911076332996037,0.7608935023564282,0.5789589219282317,0.7560687442800911
0.37764521798003703,0.24463252226636667,0.4946033989636208,0.7556944504494879,0.5710741024401536,0.7608441076331821
0.38263944850676124,0.25497745121446674,0.5049529197999223,0.745050633236504,0.5551004460861156,0.7427916964196912
0.37711145311993244,0.23737422248507642,0.48721065514321055,0.7644773313302108,0.5844255901177609,0.7727265886753162
0.3742678900623665,0.2361335240832872,0.48593572011459213,0.7653330873522488,0.5857347345961249,0.7718572138648994
0.36655328933891496,0.21809523837800177,0.4670066791578058,0.7858139545275429,0.6175035711302153,0.7802407134703299
0.37070632896815714,0.23445724378308305,0.48420785183956183,0.764309962645819,0.5841697189996532,0.760846384348876
0.3775391912854364,0.2408613418618311,0.4907762645664836,0.7588503695858945,0.5758538834206486,0.761566838381744
0.37460309570002015,0.24005240778910994,0.4899514341127189,0.764221786185839,0.5840349384810742,0.7579184494140389
0.3542031957484549,0.22175147242746351,0.4709049505234188,0.781779767923808,0.6111796055350031,0.7846291325907891
0.37278688539607346,0.23973139223792683,0.48962372515833713,0.7607442956096525,0.5787318833026264,0.758174152545434
0.3898695275879321,0.2522668086116554,0.5022616933548242,0.745746615181214,0.5561380140542377,0.7419746879633439
0.38225054159458993,0.2429470669925511,0.4928966088263857,0.7544293174923217,0.5691635950919303,0.7444831227210408
0.3713221522172752,0.23131006936323056,0.4809470546361944,0.7754236457852424,0.601281830442877,0.7692612520371983
