MAE,MSE,RMSE,R,R2,SPR
0.3534649918537628,0.20906012013811465,0.45723092648913705,0.7914865823828279,0.626451010092049,0.7907751770041943
0.3466912558268838,0.20615948079018012,0.45404788380762234,0.7951774625772611,0.6323071969908114,0.7943865544880845
0.33322986819297695,0.1916523560363284,0.437781173688783,0.8108450030282973,0.6574696189359595,0.8104694026671639
0.33933563563247204,0.19261111713048903,0.43887483082365186,0.8100440403410006,0.6561713472919727,0.8068725708687126
0.3396879597682794,0.1972860501360092,0.44416894323670264,0.8048137927510232,0.6477252410022869,0.8044121997978024
0.34430741103885704,0.2023901329045872,0.4498779088870526,0.7989369010825235,0.6383001719113459,0.7964501445570699
0.3433031723847438,0.20505044433913178,0.452824959933893,0.7960945726339047,0.6337665685771594,0.7961783299656968
0.34722338108351014,0.21091926944003006,0.459259479423158,0.7897298148148161,0.6236731804074437,0.7871501392244141
0.34511575493215485,0.20824966197569617,0.4563437980028831,0.7924987897211253,0.6280543317094484,0.79046756737822
0.3464745356796505,0.20587064301372682,0.4537297025914513,0.7953257169206709,0.6325429959953791,0.7915287699941432
0.34084697121635943,0.1984636094838734,0.4454925470576061,0.8037041040351183,0.6459402868428922,0.8004676628752541
0.34655293472785276,0.20676258650571533,0.4547115420854361,0.7942228511954236,0.630789937360988,0.7899965401384467
0.3414417451790416,0.20584409080689148,0.45370044170894464,0.7953976563857945,0.6326574317840145,0.7946237124028469
0.3409784469272406,0.20257402825586754,0.450082246101607,0.7987900785673308,0.6380655896176024,0.794022532899452
0.3412959456600722,0.20344769876606905,0.45105176949666104,0.7979256721065872,0.6366853782067489,0.7954591406839162
0.3481337695333654,0.20908272941373968,0.45725564995278045,0.7919841650672171,0.6272389177172171,0.7914382072917593
0.35019953363029627,0.2024655083984445,0.44996167436621143,0.7991437954523064,0.6386308058099177,0.7953052093867079
0.33994402651911737,0.19779477797926903,0.44474124834477524,0.8041712423428443,0.6466913870112336,0.7994831096973822
0.33837300707658147,0.19620387151686916,0.4429490619889257,0.8058187875590406,0.6493439183831221,0.8029362554205428
0.34543025410137246,0.20442024319549668,0.45212856932016215,0.7969165506122052,0.6350759886396554,0.7943305219780901
0.34294302252543196,0.1954166030291617,0.44205950168406255,0.8067258945895237,0.6508066690012673,0.8041295075634056
0.33869737335635114,0.20259036322362048,0.45010039238332206,0.79889865617779,0.6382390628426787,0.8018316687167459
0.3439068424384218,0.202130506899002,0.4495892646616487,0.7995058535368209,0.6392096098396405,0.796627854887865
0.33979747971669044,0.19906857838903375,0.44617101921688473,0.8029007010839534,0.6446495358011038,0.801622337330649
0.3447133360201627,0.202945064191986,0.45049424434945445,0.7990320795304741,0.6384522641187939,0.7941184079391266
0.34481928844740667,0.20177454795644198,0.44919321895643305,0.7997456526903285,0.6395931089970796,0.7977448370453403
0.3494318313832338,0.20871679764342344,0.4568553355750849,0.7922719982162862,0.6276949191576271,0.788701088744849
0.34354965838356694,0.20429263074138893,0.45198742321151913,0.7969215655746112,0.6350839816778894,0.793658258342377
0.34133147269111763,0.20027914463243077,0.44752557986380037,0.8015847539500963,0.6425381177652365,0.7977687425631484
0.33624145150755774,0.19201778175152837,0.43819833608941094,0.8104720029380784,0.6568648675464606,0.8084896716368386
