number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
49,0.419596919719155,0.37468122060105735,2024-12-11 12:58:46.373984,2024-12-11 12:59:32.858981,0 days 00:00:46.484997,0.8855850456189124,0.6680556314908328,0.09503484162651635,17,22,1916,0.177604037731598,1.8324993290016693,0.5668835874542244,COMPLETE
50,0.18559476873533037,0.5359123143275611,2024-12-11 12:59:32.859663,2024-12-11 13:00:03.392697,0 days 00:00:30.533034,0.910775605695882,0.29451512042502226,0.7597746845711237,22,40,1295,0.38185807448506703,1.6108179867871455,0.6203071819570186,COMPLETE
51,0.43348833860425967,0.3777629602813332,2024-12-11 13:00:03.393389,2024-12-11 13:00:45.960843,0 days 00:00:42.567454,0.5371820323524539,1.2975309905644261,0.048190151035652655,38,40,1923,0.09648852509623834,1.3954967314442515,0.9203313108136917,COMPLETE
52,0.3681379989408836,0.38654765043616124,2024-12-11 13:00:45.961546,2024-12-11 13:01:21.334558,0 days 00:00:35.373012,0.5652842930169326,2.23921219851581,0.4384111826795803,28,34,1825,2.857888635900059,1.2939527641401176,0.7040329482761678,COMPLETE
53,0.4297086343802551,0.3782076455202212,2024-12-11 13:01:21.335400,2024-12-11 13:01:35.157545,0 days 00:00:13.822145,0.9662174944181564,0.0007624049934773502,0.04008355438432501,37,31,81,0.5726763124085117,1.422032115204747,0.7803840482173704,COMPLETE
54,0.3985416532668314,0.39086975004909885,2024-12-11 13:01:35.158267,2024-12-11 13:01:59.158011,0 days 00:00:23.999744,0.6530604798699796,2.6267940132329963,0.07276463180784748,12,40,1069,0.7111862881237713,0.7804450070873014,0.6534785067546269,COMPLETE
55,0.19731189241192984,0.564651482652172,2024-12-11 13:01:59.158706,2024-12-11 13:02:40.575730,0 days 00:00:41.417024,0.8636744726992228,1.2317145934691647,0.9003603180679958,60,36,1926,1.0931264903896851,1.1213239872399476,0.5491586294979939,COMPLETE
56,0.4229889461324975,0.3804264682064173,2024-12-11 13:02:40.576453,2024-12-11 13:04:51.182262,0 days 00:02:10.605809,0.7139692039487853,1.0327270940562001,0.002786006376209479,41,43,1628,0.1711300021151227,0.9728551728474968,0.5232387015770992,COMPLETE
57,0.3873363619414036,0.37947683674207416,2024-12-11 13:04:51.183025,2024-12-11 13:05:32.137109,0 days 00:00:40.954084,0.8460675339046027,0.42196745177734307,0.1451084662689351,25,5,1706,0.29413999004539626,0.29524952797685855,0.5802577488561529,COMPLETE
58,0.38008796204457396,0.38587672830894715,2024-12-11 13:05:32.137812,2024-12-11 13:06:11.027983,0 days 00:00:38.890171,0.9772469806761314,1.3832022454048536,0.2836473422522046,19,38,1800,0.4717153879678355,1.5076456956292223,0.5985304916041617,COMPLETE
59,0.3764537260258475,0.3869164292586569,2024-12-11 13:06:11.028748,2024-12-11 13:06:30.584277,0 days 00:00:19.555529,0.9506986960800378,0.9002199015089207,0.3365576103345211,32,14,809,0.877769851532052,2.108741847818556,0.8098087545602608,COMPLETE
60,0.3672622665226285,0.3928596559817625,2024-12-11 13:06:30.585018,2024-12-11 13:06:37.370719,0 days 00:00:06.785701,0.7578785120238036,1.184803110528126,0.38838987826548077,4,36,232,0.7622686260465209,2.8077278434874886,0.8642573014398846,COMPLETE
61,0.4394013117462732,0.36783893468322576,2024-12-11 13:06:37.371399,2024-12-11 13:07:31.738234,0 days 00:00:54.366835,0.924919539441191,0.763318075542851,0.04487722846444423,39,40,1945,0.10602041270076934,2.557504636410227,0.6261482450329959,COMPLETE
62,0.3929767138552663,0.3808633320176956,2024-12-11 13:07:31.738935,2024-12-11 13:08:13.436405,0 days 00:00:41.697470,0.8285115109832639,0.7450472663271923,0.19283707859460636,35,39,1964,0.3387031765908244,1.2745678357043602,0.745507339474569,COMPLETE
63,0.42290148490258206,0.3733767269657527,2024-12-11 13:08:13.437112,2024-12-11 13:08:30.211667,0 days 00:00:16.774555,0.9311267078425453,0.602303069153018,0.09368929266902187,26,19,455,2.2668745561474912,2.580190185690493,0.7087370221412288,COMPLETE
64,0.43320634238175604,0.37188269331144025,2024-12-11 13:08:30.212409,2024-12-11 13:09:24.733665,0 days 00:00:54.521256,0.8817594459551803,0.9563028047990574,0.028608432813344284,49,42,1948,1.7403571441924028,0.5209998481500663,0.6682715958212391,COMPLETE
65,0.31779564465166954,0.4225295751933148,2024-12-11 13:09:24.734369,2024-12-11 13:10:02.225648,0 days 00:00:37.491279,0.6112261784936917,0.9646680136762689,0.5555843392086155,30,42,1840,1.650792674223314,1.6861249899443929,0.6671106235617377,COMPLETE
66,0.43808617321663307,0.3698978113099412,2024-12-11 13:10:02.226483,2024-12-11 13:10:46.402291,0 days 00:00:44.175808,0.8058441108545985,1.1051639705413558,0.030690479760911864,49,33,1509,0.038568111138091,0.8714674997961855,0.6291084938290811,COMPLETE
67,0.45530452424033446,0.3631698901858755,2024-12-11 13:10:46.403035,2024-12-11 13:12:04.994866,0 days 00:01:18.591831,0.5040456357682221,0.12244798675369806,0.030614533159020515,48,32,1876,1.2112599836946008,1.1528350935124287,0.6316610721252384,COMPLETE
68,0.40264180895400725,0.3815171703146544,2024-12-11 13:12:04.995588,2024-12-11 13:12:44.466462,0 days 00:00:39.470874,0.5137352244016984,0.09468555013881996,0.15789200585174357,54,24,1506,1.3436511196812206,0.6592710012205844,0.686309937759495,COMPLETE
69,0.28347700608647,0.43778915935592444,2024-12-11 13:12:44.467169,2024-12-11 13:13:19.440201,0 days 00:00:34.973032,0.5775311155255395,0.18826473817763933,0.47544044130054697,44,30,1575,1.1780344721323952,0.8382477642851734,0.6264396044425712,COMPLETE
70,0.4111652520301635,0.3755707067601013,2024-12-11 13:13:19.440895,2024-12-11 13:13:57.445281,0 days 00:00:38.004386,0.5006812417437144,0.13883406164425607,0.12370856603187304,51,28,1361,1.4498357182477561,1.0965264666897507,0.6494045155096773,COMPLETE
71,0.2038754607116866,0.5082368752297359,2024-12-11 13:13:57.445970,2024-12-11 13:14:30.622158,0 days 00:00:33.176188,0.7311277515310743,0.26236504837468405,0.8028984783204158,47,24,1493,2.042203245829626,1.1910794887849852,0.6370136257593696,COMPLETE
72,0.4412894763859187,0.37104621238920044,2024-12-11 13:14:30.622855,2024-12-11 13:15:19.140880,0 days 00:00:48.518025,0.6285667336101957,0.3721001068621997,0.029240620922967437,50,32,1566,1.8150301208659658,0.92430647324358,0.9917941734297728,COMPLETE
73,0.23259736507104867,0.47229671497627007,2024-12-11 13:15:19.141612,2024-12-11 13:15:45.971513,0 days 00:00:26.829901,0.5224938068768001,0.3600578097500917,0.6330697577178381,57,33,1202,1.0731917210376,0.8932132262426813,0.6115743839828535,COMPLETE
74,0.4383866116955213,0.3665956485827936,2024-12-11 13:15:45.972324,2024-12-11 13:16:31.678598,0 days 00:00:45.706274,0.5341944440481383,0.094838816468908,0.06809548016947548,53,31,1666,1.2373002359966099,0.7395214815934434,0.9994649758990615,COMPLETE
75,0.43740716003154534,0.3673667443618652,2024-12-11 13:16:31.679335,2024-12-11 13:17:22.230374,0 days 00:00:50.551039,0.5345531943286425,0.1263690447510322,0.06788338410134899,52,31,1670,0.9278473860595188,0.6886993250894738,0.7589517194093397,COMPLETE
76,0.4434752116301084,0.3655732543110749,2024-12-11 13:17:22.231099,2024-12-11 13:18:15.227174,0 days 00:00:52.996075,0.528582881070155,0.1110659283821251,0.06372756113193591,61,31,1725,1.153187366057491,0.7241199584338861,0.7693334180147091,COMPLETE
77,0.21224753575318372,0.5033847231893592,2024-12-11 13:18:15.227919,2024-12-11 13:18:53.172059,0 days 00:00:37.944140,0.5006315369293695,0.3481709865775192,0.9480499853484312,41,28,1869,1.22774801138497,0.9619134479820741,0.7955346289647791,COMPLETE
78,0.2916841970214486,0.4288859030564766,2024-12-11 13:18:53.172765,2024-12-11 13:19:30.516281,0 days 00:00:37.343516,0.5415144706430348,0.21881896591604466,0.5229823064016523,63,30,1739,1.432672977236649,1.130744399011689,0.6936469454916678,COMPLETE
79,0.34143951372234926,0.40209611953812274,2024-12-11 13:19:30.517126,2024-12-11 13:20:11.004923,0 days 00:00:40.487797,0.5170190793356163,0.06561635132186136,0.4031796076457178,45,32,1804,1.1529497769776864,1.0419383453321251,0.7344308701249606,COMPLETE
80,0.37264511272043127,0.3895218717953453,2024-12-11 13:20:11.005696,2024-12-11 13:20:30.559731,0 days 00:00:19.554035,0.5475028632867153,2.8316317482219886,0.30460204326896845,57,6,927,1.012809145324468,1.3337965318544742,0.7190277273633725,COMPLETE
81,0.4373489711200671,0.36697914597680104,2024-12-11 13:20:30.560471,2024-12-11 13:21:24.746337,0 days 00:00:54.185866,0.5173774372157165,0.1556147464674722,0.07071544264086685,52,31,1677,0.8672744971966241,1.2284319699504245,0.5180930607266081,COMPLETE
82,0.3574630007052294,0.39217226421679785,2024-12-11 13:21:24.747116,2024-12-11 13:21:39.594484,0 days 00:00:14.847368,0.5253765555769443,2.0935934438223724,0.3385846333875393,42,16,662,1.2734279517618345,1.2011586580664415,0.518004236774187,COMPLETE
83,0.36876808751955903,0.39341979191475324,2024-12-11 13:21:39.595247,2024-12-11 13:22:17.387491,0 days 00:00:37.792244,0.513821494193853,0.5169529703501197,0.21974930958431985,61,34,1713,1.1373826054326501,0.20870248388389068,0.5450279160336408,COMPLETE
84,0.3848070048479783,0.3879467767971767,2024-12-11 13:22:17.388243,2024-12-11 13:22:40.869909,0 days 00:00:23.481666,0.5564884306557331,0.2604830275523985,0.17253701734612797,68,27,754,1.388365523819353,0.13371925844507837,0.5088063883025591,COMPLETE
85,0.4331925258167371,0.36867705205106743,2024-12-11 13:22:40.870661,2024-12-11 13:24:19.113652,0 days 00:01:38.242991,0.53010527817986,0.0031026943551725333,0.07220079353638348,73,30,1871,1.2263290606359682,1.4951555225081214,0.5710982242747096,COMPLETE
86,0.4188196255828055,0.3848133512893986,2024-12-11 13:24:19.114429,2024-12-11 13:24:35.635432,0 days 00:00:16.521003,0.5098135988190523,1.7053422055303928,0.028055002698522458,54,36,413,1.5217028003827853,2.322079087443944,0.6794335696708493,COMPLETE
87,0.4181152171327029,0.37801193104015396,2024-12-11 13:24:35.636199,2024-12-11 13:24:50.684236,0 days 00:00:15.048037,0.5499198037315002,1.621703631556257,0.10694297113897824,47,32,581,0.8670385134717866,2.7937970773538403,0.5879848227024299,COMPLETE
88,0.3102701826434385,0.41524464824862684,2024-12-11 13:24:50.684983,2024-12-11 13:25:25.664941,0 days 00:00:34.979958,0.5858761891819119,2.4601043257027926,0.606556113607634,52,25,1774,2.680351370769616,1.2501400000081768,0.5568281663050462,COMPLETE
89,0.23502453989676617,0.4723951625478751,2024-12-11 13:25:25.665660,2024-12-11 13:26:00.307710,0 days 00:00:34.642050,0.5579156074642365,0.16701882844400665,0.6799874621824068,56,34,1572,1.293046457418276,0.7282521308497216,0.6604456372813396,COMPLETE
90,0.21815257751984846,0.49501711693067046,2024-12-11 13:26:00.308543,2024-12-11 13:26:38.840236,0 days 00:00:38.531693,0.5254685634407037,0.38713411031852707,0.8451001780787806,40,13,1864,1.5816522881757156,0.994242351496353,0.6998217750692408,COMPLETE
91,0.4329047252935917,0.36893746475433015,2024-12-11 13:26:38.840971,2024-12-11 13:27:20.112393,0 days 00:00:41.271422,0.5379544850624735,0.08349088131314365,0.06451777159870621,51,31,1012,0.9301823423307302,0.07354145310776361,0.7622436574932754,COMPLETE
92,0.44904952188196817,0.3633006658724945,2024-12-11 13:27:20.113165,2024-12-11 13:28:20.515051,0 days 00:01:00.401886,0.9933196149412109,0.13877260731938562,0.0597673517296155,45,29,1683,1.350856816360902,0.30308805909574965,0.6079690401650133,COMPLETE
93,0.3725152769684738,0.3921272595034041,2024-12-11 13:28:20.515810,2024-12-11 13:28:30.837743,0 days 00:00:10.321933,0.5041654444949322,0.3106913688616922,0.2757122717518018,45,1,246,1.0537597208587108,1.1424154334604528,0.999026362290546,COMPLETE
94,0.20534271706875482,0.509461837361693,2024-12-11 13:28:30.838512,2024-12-11 13:28:35.170760,0 days 00:00:04.332248,0.9961514142603967,1.3799036447060766,0.9977248976131616,48,28,64,1.7700938781268458,2.002020221834653,0.6091642743417034,COMPLETE
95,0.3855734328008065,0.383851037175987,2024-12-11 13:28:35.171505,2024-12-11 13:29:13.989342,0 days 00:00:38.817837,0.7776795556806699,1.8191684524651404,0.235771892179362,43,19,1892,1.1478817108456711,1.7929622685975342,0.7449556599037322,COMPLETE
96,0.36644987141279284,0.4955342672096103,2024-12-11 13:29:13.990074,2024-12-11 13:30:45.184213,0 days 00:01:31.194139,0.5681099040583706,0.44849877216841405,0.0004121137954199959,49,29,869,2.941301890935922,0.2758266632474564,0.7173681225726964,COMPLETE
97,0.39458838433151255,0.3896911661424562,2024-12-11 13:30:45.184997,2024-12-11 13:31:21.822865,0 days 00:00:36.637868,0.6265345022591918,2.6333879775350213,0.13429771264376744,66,35,1817,1.3351946921978954,1.3410686860231147,0.6828831287795656,COMPLETE
98,0.4295832112057427,0.3692631475918475,2024-12-11 13:31:21.823564,2024-12-11 13:32:15.309237,0 days 00:00:53.485673,0.6977078829427065,0.1937271641170216,0.048290023801519075,46,37,1204,1.418807843474147,0.3819791252946205,0.5008978510971638,COMPLETE
99,0.31547384484771646,0.4139785609529637,2024-12-11 13:32:15.309961,2024-12-11 13:32:54.516186,0 days 00:00:39.206225,0.6639541146101945,2.002509755494669,0.45202232238688217,50,26,1956,1.861623287854504,0.5702936326833324,0.5342668123793857,COMPLETE
