number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_n_layers,params_neurons,state
29,0.5080949227410347,0.4022864200435432,2024-12-11 16:32:02.596503,2024-12-11 16:32:16.627161,0 days 00:00:14.030658,32,0.2,0.000646050144031816,3,300,COMPLETE
30,0.5045737596064176,0.4071342759121267,2024-12-11 16:32:16.630423,2024-12-11 16:32:28.079286,0 days 00:00:11.448863,64,0.30000000000000004,0.0007911240555339688,2,500,COMPLETE
31,0.5011522487230223,0.4121309614934012,2024-12-11 16:32:28.081241,2024-12-11 16:32:40.725696,0 days 00:00:12.644455,64,0.2,0.0008551909230867244,3,1100,COMPLETE
32,0.48378668572902994,0.4530728923200954,2024-12-11 16:32:40.729345,2024-12-11 16:32:55.153791,0 days 00:00:14.424446,32,0.4,0.0008609501693284001,3,700,COMPLETE
33,0.4941689860274504,0.40286896731498417,2024-12-11 16:32:55.158113,2024-12-11 16:33:15.051843,0 days 00:00:19.893730,16,0.15000000000000002,0.0007140660019282885,3,200,COMPLETE
34,0.49861676610470396,0.4078840245665002,2024-12-11 16:33:15.052541,2024-12-11 16:33:35.012054,0 days 00:00:19.959513,64,0.2,0.0002871648058890242,3,1500,COMPLETE
35,0.5096485575268513,0.41838571188945634,2024-12-11 16:33:35.014454,2024-12-11 16:34:03.750816,0 days 00:00:28.736362,16,0.25,0.000447482784649131,3,1800,COMPLETE
36,0.4632861331794621,0.4182666349042873,2024-12-11 16:34:03.755129,2024-12-11 16:34:12.926623,0 days 00:00:09.171494,64,0.05,0.00021840964291359972,1,1300,COMPLETE
37,0.398564380895023,0.4774988404555833,2024-12-11 16:34:12.928247,2024-12-11 16:34:22.793408,0 days 00:00:09.865161,32,0.45,0.0008984025083275341,3,800,COMPLETE
38,0.46728631046954056,0.41651880305733985,2024-12-11 16:34:22.796519,2024-12-11 16:34:39.118501,0 days 00:00:16.321982,16,0.15000000000000002,0.000654030768627182,1,1100,COMPLETE
39,0.48908631282320825,0.4125246612287852,2024-12-11 16:34:39.120029,2024-12-11 16:34:50.974539,0 days 00:00:11.854510,32,0.25,0.0001899413996095221,2,500,COMPLETE
40,0.47989848634384524,0.44820423825822947,2024-12-11 16:34:50.976299,2024-12-11 16:35:20.591359,0 days 00:00:29.615060,128,0.5,0.0002452921772302045,3,300,COMPLETE
41,0.4913764057305204,0.42890757719227757,2024-12-11 16:35:20.595189,2024-12-11 16:35:48.311451,0 days 00:00:27.716262,64,0.4,0.00010030330742668688,3,400,COMPLETE
42,0.4615833311507328,0.43247161193109085,2024-12-11 16:35:48.312986,2024-12-11 16:35:58.706148,0 days 00:00:10.393162,64,0.25,0.00028674988196180154,1,1300,COMPLETE
43,0.49696985899345547,0.4064932636060483,2024-12-11 16:35:58.708392,2024-12-11 16:36:12.036815,0 days 00:00:13.328423,64,0.1,0.0003416599253198703,3,200,COMPLETE
44,0.42409926234590783,0.5689019016453767,2024-12-11 16:36:12.039537,2024-12-11 16:36:33.824316,0 days 00:00:21.784779,16,0.45,0.0005487549419461319,3,1800,COMPLETE
45,0.4868250182019496,0.4166123525829756,2024-12-11 16:36:33.828740,2024-12-11 16:36:52.571623,0 days 00:00:18.742883,128,0.35000000000000003,0.00042850309971677314,2,100,COMPLETE
46,0.4956181855226445,0.41242782656364,2024-12-11 16:36:52.573607,2024-12-11 16:37:10.291967,0 days 00:00:17.718360,64,0.30000000000000004,0.00019090215389308934,3,400,COMPLETE
47,0.4873498937145125,0.4131479379378682,2024-12-11 16:37:10.295638,2024-12-11 16:37:30.033462,0 days 00:00:19.737824,32,0.2,0.0007091825973900292,1,1500,COMPLETE
48,0.48950232686492845,0.4095601216648831,2024-12-11 16:37:30.035521,2024-12-11 16:37:53.519495,0 days 00:00:23.483974,128,0.0,0.0009771313976159794,3,2000,COMPLETE
49,0.49889558534950107,0.4053955638654716,2024-12-11 16:37:53.523791,2024-12-11 16:38:05.051992,0 days 00:00:11.528201,64,0.1,0.00032271220836478794,2,600,COMPLETE
50,0.5156615866603721,0.3890734188904229,2024-12-11 16:38:05.054165,2024-12-11 16:38:34.386092,0 days 00:00:29.331927,16,0.15000000000000002,0.0004018739808815564,3,1200,COMPLETE
51,0.4693802981628695,0.4247863233129566,2024-12-11 16:38:34.389728,2024-12-11 16:38:51.160600,0 days 00:00:16.770872,16,0.15000000000000002,0.0003862847165533148,1,1200,COMPLETE
52,0.485411505654911,0.40912169314772606,2024-12-11 16:38:51.162304,2024-12-11 16:39:09.582696,0 days 00:00:18.420392,16,0.1,0.000140872974933722,2,1000,COMPLETE
53,0.5022428305634458,0.4136979950562803,2024-12-11 16:39:09.585153,2024-12-11 16:39:30.389348,0 days 00:00:20.804195,16,0.2,0.00029247916652223036,3,1200,COMPLETE
54,0.442162133335476,0.4468239922260221,2024-12-11 16:39:30.391327,2024-12-11 16:39:41.881214,0 days 00:00:11.489887,16,0.15000000000000002,0.00024376248408885658,1,900,COMPLETE
55,0.5101014497255464,0.39675369950799055,2024-12-11 16:39:41.882890,2024-12-11 16:40:07.923641,0 days 00:00:26.040751,16,0.15000000000000002,0.0003894645494689963,3,1300,COMPLETE
56,0.5199866976510961,0.39883028067989923,2024-12-11 16:40:07.927607,2024-12-11 16:40:32.311577,0 days 00:00:24.383970,16,0.05,0.0003677365713554661,3,1400,COMPLETE
57,0.4994115456588489,0.3992651109452736,2024-12-11 16:40:32.315674,2024-12-11 16:40:58.764018,0 days 00:00:26.448344,16,0.05,0.00038419936138181623,3,1400,COMPLETE
58,0.4893980382550665,0.39866522495727325,2024-12-11 16:40:58.766476,2024-12-11 16:41:19.023208,0 days 00:00:20.256732,16,0.0,0.00035094953837716867,3,1300,COMPLETE
59,0.5076444070859555,0.3969749393103722,2024-12-11 16:41:19.025837,2024-12-11 16:41:49.898683,0 days 00:00:30.872846,16,0.05,0.0004066529618995053,3,1600,COMPLETE
60,0.4981508430932191,0.401818775724368,2024-12-11 16:41:49.902504,2024-12-11 16:42:23.293062,0 days 00:00:33.390558,16,0.0,0.0003166937677717462,3,1500,COMPLETE
61,0.504730177502293,0.39848553841571627,2024-12-11 16:42:23.295379,2024-12-11 16:42:46.410685,0 days 00:00:23.115306,16,0.1,0.0004485706578319112,3,1400,COMPLETE
62,0.49363816592430004,0.39933085857051226,2024-12-11 16:42:46.414770,2024-12-11 16:43:12.107857,0 days 00:00:25.693087,16,0.05,0.0005023350652632829,3,1100,COMPLETE
63,0.5039051239004048,0.40282542763233514,2024-12-11 16:43:12.108855,2024-12-11 16:43:35.832738,0 days 00:00:23.723883,16,0.1,0.00036954753149969177,3,1200,COMPLETE
64,0.5004612840829795,0.39701044884929065,2024-12-11 16:43:35.834817,2024-12-11 16:44:05.100476,0 days 00:00:29.265659,16,0.05,0.0004064611721710723,3,1200,COMPLETE
65,0.4906858609165834,0.40279230526961046,2024-12-11 16:44:05.104740,2024-12-11 16:44:28.576305,0 days 00:00:23.471565,16,0.0,0.0003421819859838908,3,1300,COMPLETE
66,0.5106671501868789,0.3937674103283998,2024-12-11 16:44:28.580025,2024-12-11 16:44:57.797540,0 days 00:00:29.217515,16,0.15000000000000002,0.0004746798916351711,3,1700,COMPLETE
