MAE,MSE,RMSE,R,R2,SPR
0.3775812707346442,0.2502569000627654,0.500256834099011,0.7455754264337386,0.5558827165018512,0.7643713923379993
0.37619204094050546,0.2517059141349311,0.5017030138786602,0.7440384229693249,0.55359317485468,0.7623922656847536
0.37387770165911416,0.2485557132523231,0.49855362124080804,0.7479996545785457,0.5595034832496236,0.7674023019912203
0.38002151168857906,0.2537137886042775,0.5037000978799563,0.7413470035059596,0.5495953796072653,0.7609833958637992
0.3777883910355412,0.252725222502304,0.5027178358704851,0.7429736120765249,0.5520097882420385,0.7598948221004503
0.37876542186635076,0.2539066526659814,0.503891508825046,0.741384131012998,0.5496504297178982,0.7619442840366162
0.3770533072851638,0.2510395561455088,0.5010384777095556,0.744703276600079,0.5545829701788937,0.7628792022588163
0.379741936846078,0.2566546261319493,0.5066109218443176,0.7381104946352134,0.5448071022906393,0.7577057716797198
0.3791718516071233,0.2522396977237567,0.5022347038225821,0.7430448302424955,0.5521156197500989,0.7606955622444643
0.37769626395056316,0.25159548674532184,0.5015929492579834,0.7440436519227026,0.5536009559664719,0.7617332781878556
0.37447174921771964,0.24853061389418096,0.49852844843015826,0.7473493841997478,0.5585311020637423,0.7668580151095459
0.3767724181837445,0.251559391164317,0.5015569670180218,0.7440914947510588,0.553672152560865,0.7647706803287306
0.3759034544310949,0.24948187260844387,0.49948160387390034,0.7463140821311663,0.5569847091872853,0.7632903931435804
0.3780021216433577,0.2543451289553477,0.5043264111221498,0.7406775349339842,0.5486032107558835,0.7613307439532971
0.3769521589499318,0.2514291210473568,0.5014270844772516,0.7443418181086914,0.5540447421853522,0.7632124832917303
0.3748703809985271,0.24782678008197523,0.49782203655721713,0.7488017828944836,0.5607041100659574,0.767920618922278
0.3742619292076216,0.24872173646077866,0.49872009831244885,0.7476752950383604,0.5590183468106993,0.7668796567350598
0.37939895632931386,0.2532773459293619,0.5032666747653394,0.7416003305205936,0.5499710502282537,0.7586644956899854
0.381765198314974,0.2557256050841572,0.5056931926417016,0.7382073674010378,0.5449501172851707,0.758098567182797
0.37506392738295874,0.25064689560144215,0.5006464776680668,0.7454955776608881,0.5557636563119414,0.7628705456086108
0.380586196354998,0.25469369498603006,0.5046718686295384,0.7399318261299346,0.5474991073199797,0.7580758434760074
0.3773738543794954,0.2518150497724907,0.5018117672718434,0.7438455551473641,0.5533062099124902,0.7621996552176801
0.37834102028694716,0.25331953057752876,0.5033085838504334,0.7420008624753773,0.5505652799142038,0.7629311421600496
0.37826006931669587,0.2521846584205364,0.5021799064284994,0.7427147116909902,0.5516251429622308,0.7621552898853765
0.37991890306003284,0.25393820252422905,0.5039228140541258,0.7407991021548673,0.5487833097534576,0.7600614626169073
0.37403105548765214,0.24938917781871459,0.49938880425848015,0.7467474672851349,0.5576317798967636,0.7639796789161979
0.3767700279683478,0.25200232619737256,0.5019983328631407,0.7433166514173768,0.5525196442743421,0.7620503280016342
0.37933080040377387,0.25391047620047585,0.503895302816444,0.7411998317444081,0.5493771905779389,0.7588257258000639
0.3788596727926649,0.2520349848791757,0.5020308604848667,0.7433597466662463,0.5525837129637058,0.7625286079254913
0.3771488864919095,0.2539930883775901,0.5039772697032974,0.7412608663370799,0.5494676719627982,0.7606760847815018
