MAE,MSE,RMSE,R,R2,SPR
0.3959103404707444,0.2696454501935264,0.5192739644864995,0.7221120454737012,0.5214458062182128,0.7396458351883748
0.389286335566288,0.26280682274379724,0.5126468791905372,0.7298795206181523,0.5327241146177838,0.7452250462458568
0.3927494547443473,0.26798758108767917,0.5176751694718216,0.7236769088976038,0.5237082684715908,0.7413858218796919
0.39521590124752976,0.26434785473201977,0.5141476973905648,0.7278873081556867,0.5298199333741316,0.7458396684104514
0.4001584241163891,0.27709643991530514,0.5263995059983483,0.7121108901181371,0.5071019198248455,0.7300899754427147
0.3861932262344841,0.25810471548853414,0.508040072719204,0.7357367172114895,0.5413085170531392,0.7564375724246056
0.3942558824767532,0.2651799922713527,0.5149563013221148,0.726968000732943,0.5284824740896522,0.746465111387803
0.39005024246817344,0.26720725108076887,0.51692093310367,0.7246451946042844,0.5251106580630813,0.7436700954526836
0.39462152601614975,0.2713020332083992,0.5208666174832086,0.7188475256877328,0.5167417651873757,0.7361160860670586
0.4016532071485082,0.2786275047663584,0.5278517829527133,0.7106719157108012,0.5050545717800602,0.7325527924261959
0.38997847141997444,0.2630515912825384,0.5128855537861623,0.7300112547281928,0.5329164320298304,0.7425025297562089
0.3979061313740095,0.2700584815930806,0.5196715131629601,0.7212467744187903,0.5201969096095094,0.739949900026845
0.3929675597973924,0.2665657079815207,0.5163000174138296,0.7247882850001417,0.5253180580734467,0.7377002530546756
0.39316474243183686,0.261883358056565,0.5117454035519664,0.7315387774791879,0.5351489829557449,0.7467616016573433
0.392029309317861,0.2613644401622389,0.5112381442754823,0.7319357946399894,0.5357300074752727,0.7498065783671483
0.3980410354701395,0.2734581406463683,0.5229322524442036,0.7165096546438683,0.5133860851978754,0.7340417362615519
0.3902101334102078,0.26431230429550173,0.514113124025736,0.727820566935992,0.5297227776550287,0.7461188453795806
0.39428114490952393,0.26812447676493895,0.517807374189417,0.7231937456038263,0.5230091936804918,0.7384284937532183
0.3894040120283159,0.2643384481306173,0.5141385495473154,0.7274276381455311,0.5291509687379857,0.7433725231018674
0.39477063799729467,0.2690168101716912,0.5186683045759507,0.7224725372105332,0.5219665670234253,0.7396707230577158
0.3901813273667311,0.2641646581993492,0.5139695109628092,0.7294428314731771,0.5320868443876059,0.7497611309535691
0.39131769792121107,0.26126815989267116,0.5111439717855149,0.7316703180600443,0.5353414543300865,0.7472647694505414
0.3923905350054605,0.26781280059701573,0.5175063290405401,0.7234263837884918,0.5233457327612941,0.7395874027994872
0.3935575219914036,0.2662133476596407,0.5159586685575122,0.7251382035330618,0.5258254142231562,0.7400819139424798
0.3917163168354967,0.263646443003532,0.5134651331916628,0.7291292051747408,0.5316293978387492,0.7466404085544656
0.39560409148111114,0.2710826580274943,0.5206559881798098,0.7199699471898731,0.5183567248565886,0.7392898304486712
0.393768853001293,0.2666456664679361,0.5163774457390021,0.725197213294887,0.5259109981706698,0.7405115002089305
0.39164692547243846,0.26162150620304003,0.5114894976468628,0.7326635635650518,0.5367958973758407,0.7558067190408756
0.3976565984437134,0.27162070121501947,0.5211724294463584,0.7197361153826035,0.5180200757860404,0.7349896394590604
0.39965139642798836,0.2731510699177245,0.5226385652797969,0.7168039066485491,0.5138078405866219,0.739527888329324
