MAE,MSE,RMSE,R,R2,SPR
0.3592139380408377,0.22922226933965717,0.47877162545378266,0.7691455041302883,0.5915848065238353,0.763801804352695
0.36426679286085034,0.23275506081585587,0.4824469512970891,0.7657361389974503,0.5863518345667226,0.7573677525683838
0.3539899260674914,0.2205206094724773,0.46959621961050463,0.7791075904355687,0.6070086374743178,0.7756668191214428
0.3642758786699361,0.2311190027922491,0.48074837783631585,0.7675592001558655,0.589147125743912,0.7615597331624676
0.3520511318866353,0.22304480893293172,0.47227619983748037,0.776370324004161,0.6027508799943259,0.7759665554726459
0.36092195121613513,0.2306692792578823,0.4802804173166779,0.7679628466965234,0.5897669339062278,0.7650743312444458
0.36427615013499726,0.23479383016127195,0.4845552911291672,0.7633191428448339,0.582656113833372,0.762269578095281
0.35866429052720805,0.22744968424804698,0.476916852551938,0.7716970376855821,0.5955163179727027,0.7651554872962159
0.3616612597209754,0.2293638979025903,0.47891951088109813,0.7689688586082936,0.5913131055093418,0.766102307900197
0.366239921594891,0.23496988264606047,0.48473692106756266,0.7629582197120496,0.5821052450261801,0.7586164736849488
0.36060379746122717,0.23008117904330447,0.47966777986780024,0.7687630390099387,0.5909966101477965,0.7621602879455642
0.3612841525652293,0.22677394457713965,0.47620787958321276,0.7722295867260708,0.5963385346151181,0.7663122315541082
0.36594186012975155,0.23738735661433696,0.4872241338586759,0.7603073308722545,0.578067237378092,0.7526304033064068
0.36456118172034624,0.2365698531219875,0.4863844704778181,0.7606521050462813,0.578591624911339,0.7598240757352837
0.3684444951702772,0.24204239710101338,0.4919780453445188,0.75545787936547,0.5707166074953731,0.7528630506548136
0.36406723197023405,0.23611332921916162,0.4859149403127688,0.7629644102911033,0.582114691370851,0.7555487749280495
0.369966247980404,0.23368762873696275,0.48341248301731177,0.7644120150233343,0.5843257287120344,0.7595643763696202
0.35764746365747757,0.2263998005713084,0.4758148805694378,0.7728307843439843,0.597267421229738,0.7639056840989604
0.3605862056925935,0.2313719028792151,0.48101133342075747,0.7672244962002472,0.5886334275697231,0.7674451700368149
0.3668126900055798,0.23476277040477486,0.48452324031440935,0.7624879241556214,0.5813878344831487,0.7607882096303091
0.3644694953037184,0.23610942222742004,0.4859109200536864,0.7615372818974226,0.5799390317197146,0.7607113819013003
0.35659246256048815,0.22506540448594667,0.4744105863974229,0.7738360131678946,0.598822175275582,0.7677557271949208
0.3585653475210555,0.2265902118720364,0.47601492820292557,0.7722355274587369,0.5963477098694736,0.76324886111997
0.3553210187573407,0.2236877499773507,0.47295639331480727,0.7750795924798216,0.6007483746786864,0.773464784916755
0.3593749984792607,0.2292486874766022,0.47879921415620785,0.7691227886810507,0.5915498640685161,0.7646620585014552
0.36910307967898537,0.23414338586240407,0.48388364909594134,0.7633929586813696,0.5827688093642952,0.7589887094423997
0.36910703384338506,0.2393035748455551,0.48918664622570707,0.7585553332709623,0.5754061936338206,0.7548107958972893
0.36164559323856305,0.23071085597369295,0.4803236991589036,0.7669537982224396,0.5882181286078266,0.7624167410691568
0.3624777087857579,0.2311177005383409,0.4807470234315975,0.7679248322905582,0.5897085480484819,0.7619211481130157
0.3552283457756085,0.22732035536045286,0.4767812447658285,0.771409059573515,0.5950719371920948,0.7702867139294489
