MAE,MSE,RMSE,R,R2,SPR
0.3908940212722735,0.268062607166587,0.5177476288372425,0.6260688683836224,0.39196222795914953,0.6128038523734114
0.38475903463595124,0.25533885602622164,0.5053106529910305,0.63253418112887,0.4000994902963702,0.6224221487109969
0.38572170631206537,0.259511585727665,0.50942279663131,0.6351765641638096,0.4034492676629422,0.6307489455403542
0.39309596272733993,0.2621637354338349,0.5120192725218797,0.6262126958922346,0.3921423404966203,0.6183982502431999
0.35428471096511027,0.22593663765672015,0.47532792644312427,0.6693095531923505,0.4479752779945439,0.6584938264043465
0.35961460295618547,0.231761915812949,0.48141657201736315,0.6703439708082163,0.4493610391989267,0.6591825318563899
0.3595171926669704,0.22640956057948344,0.47582513655699554,0.6728255588881649,0.4526942326931714,0.6655648151404566
0.36967096890060647,0.23731244670130033,0.4871472536115752,0.660042291589965,0.4356558266873323,0.6456492112952652
0.37270425539765156,0.246324167692122,0.4963105556928263,0.6488350030252577,0.4209868611507861,0.6374618710865912
0.38815971960624057,0.25322953852303537,0.5032191754325697,0.6416203481542946,0.4116766711656382,0.6245833821737657
0.3713831196035768,0.23867100655517692,0.4885396673302762,0.6582228447003736,0.4332573132854522,0.6443442889350051
0.39646228521001375,0.27155152528347876,0.5211060595344087,0.6223380581099088,0.38730465857201224,0.6048929068142794
0.37790659412404093,0.254050872880559,0.5040345949243553,0.6387274269864152,0.4079727259846863,0.6310183540091986
0.3790729737397536,0.2500990126173692,0.5000990028158117,0.642002583136442,0.4121673167538641,0.6258926502466567
0.37558724121175535,0.24788705366418626,0.4978825701550379,0.6491576347100897,0.4214056347023982,0.6423669896879127
0.3894801651968539,0.25121825996872343,0.5012167794165748,0.6476169596591078,0.4194077264381065,0.6347276897396305
0.3976790114128088,0.2718940792787009,0.5214346356722968,0.6145948389549079,0.37772681607000913,0.6035631444634778
0.3806412444724234,0.25232554004895413,0.5023201569208169,0.6427706492689507,0.4131541075616284,0.6389374252795221
0.3760263493049492,0.24755748237381098,0.49755148715867686,0.6431600554509312,0.413654856927645,0.6317299708810892
0.350049679622681,0.22172897262557062,0.47088105995630214,0.6775182001768723,0.45903091157090836,0.6649967867853195
0.3777281436044421,0.2392473195531503,0.4891291440439327,0.6620041688697729,0.43824951960095876,0.6529948799267836
0.3690256770567601,0.25482564975570027,0.5048025849336553,0.6371885382132296,0.4060092332303124,0.6410569244724682
0.33805257236301706,0.21142583438012105,0.4598106505727342,0.6889309680388509,0.4746258787229482,0.684201210901311
0.37906928693206565,0.25802850208752476,0.5079650599081837,0.6354507602714424,0.4037976687295542,0.6213962262445005
0.3754700986746831,0.2386805457057783,0.4885494301560266,0.6573009978963843,0.4320446018355826,0.6524765315527297
0.3531873421954491,0.2311388592998546,0.4807690290564218,0.6607567687955176,0.4365995075090931,0.6528528342665856
0.3925855708546623,0.27064799554641494,0.5202384026063579,0.614370484711808,0.3774510924850219,0.593645713954081
0.37197507561024723,0.23966153760138886,0.48955238494096714,0.6559006742032284,0.4302056944202496,0.6441195975919907
0.37923898251311294,0.25282421617266265,0.5028162847130775,0.6442029503199028,0.4149974412008672,0.6359208578567295
0.3879912324900766,0.27240608248883197,0.5219253610324296,0.6205819039211131,0.38512189947435366,0.6233651940661938
