MAE,MSE,RMSE,R,R2,SPR
0.38449776835811944,0.25435017372584867,0.5043314125908168,0.5986587777625689,0.35839233219217287,0.6175074820109544
0.38657986054409976,0.2536932312957406,0.503679691168644,0.5987410447119604,0.3584908386227698,0.6186258215851178
0.37989164199053815,0.251203084354766,0.5012016404150789,0.608894113952736,0.3707520420062874,0.6294685803136005
0.38335813814433567,0.252888672731021,0.5028803761641739,0.603177438296383,0.36382302206978695,0.6247205678358145
0.386523237789117,0.2540505918661527,0.5040343161592796,0.5985127343204477,0.35821749314373885,0.6183991502428573
0.3803521205380943,0.2524248909138155,0.5024190391633417,0.60556943131768,0.3667143361464184,0.6262203015504665
0.3854690956206276,0.2569891025653765,0.5069409261101104,0.5954475659542996,0.35455780380089996,0.6181048246406436
0.3827209453212096,0.25169469227119246,0.5016918299825027,0.6054203133320394,0.36653375579506475,0.6248958106262292
0.37831174987033117,0.2476235384680335,0.4976178638956137,0.6130999246018303,0.37589151754676997,0.6347643068685447
0.3860935290826717,0.2541470043867626,0.5041299479169657,0.5991358599517749,0.3589637786801528,0.6188346472198878
0.383321646574792,0.2513965596583038,0.5013946147081197,0.604077181046221,0.36490924066074887,0.6248506306434326
0.3758296395530145,0.24339829080516187,0.49335412312573396,0.6211547409389757,0.38583321219096606,0.6402305190728577
0.3814594342696057,0.24984044590254847,0.4998404204369115,0.6092014541479353,0.37112641173595884,0.6278502523583921
0.3793256973126729,0.24943582124471064,0.4994355025873818,0.6095889605150163,0.37159870078177815,0.6278968209120884
0.3824931589721815,0.2504022034367017,0.5004020417990935,0.6060845669823252,0.3673385023341526,0.6225595915158049
0.38160986704767097,0.25039147411869517,0.5003913209865807,0.6074913050376882,0.36904568569639357,0.627402643957402
0.3833142858636356,0.25208751834486914,0.5020831787113258,0.6060274166797536,0.3672692297675357,0.6266949356554516
0.38257401001409264,0.25095571665229405,0.5009548049997066,0.6059573120622515,0.3671842640417088,0.6245050564893045
0.3814983344248861,0.25024459584621167,0.5002445360483327,0.6062334162885884,0.3675189550249329,0.625146036245235
0.3823829300481741,0.25118555121924685,0.5011841490103681,0.6035941823970586,0.3643259370235737,0.6241602023349024
0.3821008697754758,0.24615255050202217,0.49613763262024596,0.6144550565422948,0.37755501651039475,0.6323315820805816
0.38006439551281856,0.24998935871208308,0.49998935859884364,0.6081967273366907,0.36990325914306094,0.626411615763333
0.38585025885465923,0.25491053791811635,0.5048866584869482,0.5976828271059657,0.3572247618173796,0.6168948136728151
0.3865860213149852,0.2540425339350341,0.5040263226608648,0.6029760668158168,0.3635801371526724,0.6245098136303503
0.38268784453726584,0.2528146061381704,0.5028067284137817,0.6049871036819946,0.36600939562152845,0.627070081226891
0.3804619112703145,0.2492267119216261,0.4992261130205692,0.6089416734222561,0.37080996163029767,0.627873652349482
0.3813001445686501,0.2498986211745987,0.49989861089484805,0.6079549396550341,0.36960920865095614,0.6284284635667947
0.38537509665326236,0.2533718463819578,0.5033605530650548,0.6009890397773895,0.36118782593254867,0.6202229866912417
0.38967494749179704,0.2577705800766062,0.507711118724621,0.5914904204761565,0.34986091751506043,0.6125793410303284
0.3820787465040954,0.24885309838103534,0.4988517799718022,0.6096441834623522,0.3716660304294781,0.6270937383607401
