MAE,MSE,RMSE,R,R2,SPR
0.34868888841200496,0.2115513006495489,0.4599470628774021,0.7707165057500394,0.5940039322355505,0.7585020768011103
0.3477100378938401,0.21402882691580977,0.46263249660590183,0.766742470993247,0.5878940168248302,0.7554207589321903
0.34805915045966745,0.21394821763176528,0.4625453681875598,0.7671208707811629,0.5884744303880496,0.7574777809842188
0.34705546145964883,0.2131811700865592,0.46171546442214734,0.7676963654188742,0.5893577094773497,0.7578883585651427
0.3476101922456409,0.21348070986868573,0.4620397275870179,0.7665824258391816,0.5876486156054843,0.7549947796256246
0.3491783556482662,0.21262087889833395,0.46110831579828826,0.768962100757653,0.5913027124016229,0.756315437068549
0.3472012316134499,0.21300504491335093,0.46152469588674333,0.7689443470383566,0.5912754088422445,0.7593810289649716
0.3476716854037702,0.2122077293893003,0.46066010179882116,0.7679987220978197,0.5898220371438841,0.7564875310871673
0.3504980617689361,0.21798132716908983,0.4668847043640323,0.7598382853787868,0.5773542199273747,0.7454913474726579
0.34694661815180905,0.21213858863638388,0.4605850503830795,0.7687672190538833,0.5910030370918414,0.7550650601315794
0.34718446420502136,0.21140583265954915,0.45978890010476453,0.7697372652941662,0.5924954575825416,0.7574690263191173
0.3462891173824633,0.2133791655972132,0.46192982756822837,0.76600016776769,0.5867562570201292,0.7535979241716303
0.34465225515916886,0.2086717111551827,0.45680598852815263,0.7729844198519723,0.5975049133338902,0.759033598459179
0.3468319780270043,0.21111946797904693,0.4594773857101641,0.7696782115870636,0.5924045493918607,0.7597004931794674
0.34702451083281005,0.21206113411556726,0.46050095995075546,0.7686969529644941,0.5908950054968977,0.7588003028465632
0.3446249493830037,0.2097980089356125,0.45803712615421527,0.7717428294389874,0.595586994790494,0.757914379375306
0.3438531076893648,0.2063247405725346,0.4542298323233896,0.776844113099786,0.603486776057793,0.7609755128774638
0.34849575580003045,0.21074051184718143,0.45906482314285574,0.7699004219478011,0.5927466597154021,0.7558891335151277
0.3478668288409964,0.21193189180910027,0.4603606106185674,0.769587928263604,0.5922655793290661,0.7583692166520214
0.3452340944613912,0.21492040371580975,0.46359508594872934,0.7643536124212802,0.5842364448214606,0.7555129261008992
0.3502984546702325,0.21617941988055275,0.46495098653573447,0.7636664511797905,0.5831864486575353,0.7486709932005434
0.3488733040197793,0.21279926395404392,0.4613017059951588,0.7671328478868952,0.5884928063070582,0.755752868774055
0.341878058999375,0.20884508200880514,0.45699571333745037,0.7733801872707637,0.5981169140629616,0.7579445343328782
0.34902862851552935,0.21736729446882458,0.46622665568243155,0.7613150290742418,0.5796005734943136,0.7450968201110869
0.3440332123532451,0.20976093584832123,0.4579966548440296,0.7721420198344037,0.5962032987939526,0.760760861459046
0.3451442606687525,0.21190649133265757,0.4603330222052917,0.7694535591664018,0.5920587797138434,0.7624458102442551
0.3464939538179834,0.20982451199470742,0.45806605636600867,0.7715328617558259,0.5952629567691344,0.7555547539452735
0.34844459135344397,0.21342668388181915,0.4619812592322541,0.7662558139448252,0.5871479724042467,0.7521029029820984
0.343419229341468,0.20942120191184085,0.4576256132602729,0.7717599564362858,0.5956134303585378,0.7609462495987446
0.345660385218863,0.21116109377940132,0.4595226803754101,0.7699004894449327,0.592746763647547,0.7576978635374684
