MAE,MSE,RMSE,R,R2,SPR
0.45410633997499256,0.3991434571978495,0.6317780125944947,0.5743922832005123,0.32992649500029747,0.4563676357512082
0.4439350123340585,0.37329081966773386,0.6109753020112465,0.6050935177511819,0.36613816522449993,0.46961510233856935
0.4499491539783776,0.3848662617853553,0.6203759036143774,0.5938115524173204,0.3526121597842681,0.47558724320895696
0.4586392882333576,0.3938241197932916,0.627554077186414,0.584115249643383,0.34119062486595164,0.45745804531156614
0.4565198494415816,0.40320228323148943,0.634982112528762,0.5705141024271367,0.3254863410682415,0.4543164207616719
0.46339774098375747,0.39989632249153617,0.6323735624546113,0.5721661712624421,0.3273741275371222,0.4447953280719683
0.45838621384731826,0.39358437470504964,0.6273630326254884,0.5819201422032367,0.3386310519018353,0.4400512191464534
0.469115629749394,0.4208163668335048,0.6487036047637664,0.5626210585584845,0.3165424555334697,0.4416429153266778
0.44757428501529256,0.3935025842030804,0.627297843295416,0.58241931816391,0.33921226217051387,0.4523852608925254
0.4681114741825852,0.40525558394743216,0.6365968771109642,0.5670149938075709,0.3215060032025997,0.43619706344791964
0.45314902699627413,0.38739093448413836,0.622407370203903,0.5870957510873073,0.34468142094476945,0.4675498918523027
0.4517897833818463,0.38443353231348504,0.6200270415985782,0.588895123358634,0.3467974663155808,0.45545982368725346
0.46408711320281715,0.39857308563951505,0.6313264493425846,0.5786390570280368,0.33482315831829557,0.4386508676480888
0.46624101961631026,0.4055738464727316,0.6368467998449325,0.5763393268089672,0.33216701962661344,0.44501152933916677
0.45817795113095716,0.40167388406467913,0.633777472039421,0.57995812895427,0.3363514313401377,0.4518118099926433
0.47360594202175565,0.40732132980039254,0.6382173060959665,0.566131865108354,0.32050528869106354,0.4485795062868505
0.46346829726264394,0.4138680700013787,0.6433257883851531,0.5616394591934041,0.3154388821230594,0.4273770576725501
0.4509584132903095,0.3964101887193424,0.6296111408793069,0.5803623552363726,0.3368204633755095,0.4485352601070834
0.45240222284591747,0.39654086187855925,0.6297149052377268,0.5767927848641455,0.33268991667133646,0.4484152049866937
0.4563037354541921,0.39292295147881984,0.6268356654489435,0.5814496201641024,0.33808366078897895,0.43623518659786725
0.47231904703096067,0.4142000616935483,0.6435837643178611,0.5663837479213342,0.3207905499094174,0.42141329952155826
0.4603355846921753,0.40437521802625487,0.635905038528753,0.5669033810089625,0.32137944339939295,0.4480505931395842
0.462005395699164,0.40302383569393274,0.634841583148058,0.5684037616822014,0.3230828362944768,0.4449088956964778
0.45539489699067315,0.39765469550339677,0.6305986802264946,0.5748274526065057,0.3304266002700845,0.4458192590228573
0.4640500557899272,0.40224690766623716,0.6342293809547435,0.5758766888173292,0.33163396072321105,0.42431809402521925
0.45726316320795524,0.3904834303809858,0.6248867340414468,0.5892775637661731,0.34724804715819624,0.4494198192363663
0.4555255837738514,0.39545369393186186,0.6288510904275049,0.5761676395782667,0.3319691488971914,0.45251515659655356
0.4500355527704132,0.3872840387272151,0.6223214914553531,0.586381117809093,0.34384281532304134,0.4473121120074238
0.46043809174249567,0.4045404401680581,0.6360349362794925,0.5778637824502909,0.33392655106775715,0.45303852985969745
0.45429504907170803,0.39115370193553894,0.6254228185280251,0.5814788892218228,0.33811769861064483,0.4476642591152579
