MAE,MSE,RMSE,R,R2,SPR
0.371447561065356,0.32716814253573007,0.5719861384122259,0.6500263860418055,0.4225343025505704,0.5785293699716714
0.37299904100853815,0.33055683939402486,0.5749407268527991,0.649261210596392,0.42154011958509247,0.5714414527031023
0.37157374173385654,0.32973135540000786,0.5742223919353963,0.6482530909536856,0.4202320699310073,0.5788764145546559
0.3797022909705324,0.34233586178520475,0.5850947459900873,0.6313865892302873,0.3986490250598556,0.5635177418641697
0.39713339691857497,0.35872131999878515,0.5989334854545914,0.61921264493387,0.3834242996459989,0.5218710798282182
0.4091479725101213,0.35409889459630894,0.595062093059463,0.6249356712829006,0.3905445932418096,0.5191878077962416
0.3819069618819088,0.3472556337403957,0.589284000920096,0.6286609784986519,0.39521462588688244,0.5366713905137348
0.3750760785830261,0.33805620236829725,0.5814260076469724,0.6384803271146627,0.40765712811244675,0.5718237776007609
0.39676565053476687,0.34523287323432184,0.5875652076444978,0.6317847367860682,0.39915195363584144,0.5127187538987159
0.36591007256696273,0.3257822532618132,0.5707733817039939,0.6531777147108191,0.4266411269948482,0.5807827178384637
0.37699341727228,0.3351501289011603,0.5789215222300518,0.6427203954222178,0.41308950669169203,0.567193454979392
0.3730941498189651,0.3318052844618293,0.5760254199788662,0.6450666549322258,0.41611098930545126,0.5787960133416687
0.3680048381663945,0.3286323104082473,0.5732646076710539,0.6498510707873019,0.4223064142034028,0.5844480801175626
0.37013671700228223,0.33392969449966126,0.5778665023166347,0.643677459953531,0.4143206724522295,0.5866270040147629
0.37805497811477756,0.3425253200447754,0.5852566275103388,0.6336065039126109,0.4014572018003614,0.5655960002354087
0.3685307506586628,0.33023864459046604,0.5746639405691522,0.6466184188525498,0.4181153795993715,0.5794024848666488
0.3771622077574333,0.3395507457984147,0.5827098298453655,0.636949043702979,0.40570408427413945,0.5779353631859667
0.372677358435317,0.33135644647645257,0.5756356890225385,0.6465499580163941,0.41802684821100106,0.5718891628120479
0.3724197756421977,0.3282327772673481,0.5729160298572105,0.6491495032552266,0.4213950775765074,0.5725419944199471
0.3829003718889307,0.353468089359624,0.5945318236727316,0.622830524372286,0.3879178620898568,0.5535648297857663
0.37226551680814945,0.33161536901968397,0.575860546503825,0.6450563709889199,0.41609772175339504,0.565272208587096
0.3763937267176379,0.33656707787655593,0.5801440147726734,0.6382052816124776,0.4073059814780618,0.5746173370627008
0.4006495796654416,0.3566085307307209,0.5971670877825744,0.6219846633561774,0.3868649214502973,0.5300893521373966
0.3639517023245665,0.3256148432061672,0.5706267109119298,0.6538413232193714,0.4275084759492585,0.5866087807117287
0.37436001867484087,0.3360746884298522,0.5797194911591745,0.6396962899622952,0.4092113433915249,0.5615150737539167
0.3718982934792494,0.326109031298964,0.5710595689584091,0.6525376763567738,0.4258054190650977,0.5799104047688198
0.4086624063354457,0.3535622426980175,0.5946110011579145,0.6261281351241824,0.39203644159408646,0.5033583178485623
0.38405773950393857,0.3431445601708618,0.5857854216100481,0.6364812068708657,0.4051083266997938,0.5427647527959062
0.3797782400121977,0.3417636690961672,0.584605567110139,0.638388550398929,0.40753994128044585,0.5544172430084967
0.4083085670234828,0.3767019913921221,0.6137605326119643,0.6048881023136491,0.3658896163206076,0.4937305094962901
