MAE,MSE,RMSE,R,R2,SPR
0.40422202151746855,0.3687695366327918,0.6072639760703674,0.5904669656508928,0.3486512375249727,0.5398364137847249
0.4033942057941308,0.3697320038477283,0.6080559216451463,0.5899569835478303,0.3480492424368549,0.5411118263174867
0.40232473187610707,0.3686445780608662,0.6071610808186458,0.5913363989872408,0.3496787367671972,0.540316780052708
0.4031344431274625,0.36799995873054125,0.606630001508779,0.5926262652619178,0.3512058902782889,0.5423522501084227
0.402675288286379,0.368219208711339,0.6068106860556586,0.5921603511784571,0.35065388150779364,0.541659327233848
0.4038429682187519,0.37026985361956677,0.6084980309085369,0.5882668802639736,0.3460579224155082,0.5399670384208745
0.40284906616628846,0.3691523363003942,0.6075790782280066,0.590351759348244,0.348515199765567,0.5382112596201296
0.4030164355035881,0.3674823194367546,0.6062031997909237,0.5929290177661256,0.3515648201091025,0.54074765182965
0.4029308235500459,0.36792261488091893,0.606566249375053,0.591225331278066,0.3495473923448589,0.5420450052192651
0.4036191534010032,0.3689063902716847,0.6073766461362214,0.589723674966442,0.3477740128159257,0.5394857245411337
0.40260522453620284,0.36886700707301784,0.607344224532528,0.5913292223675481,0.3496702492258092,0.5434441175330232
0.40345895138681676,0.36767309491803146,0.606360532124273,0.5924505199017785,0.3509976185318877,0.5401358591001839
0.4021250927079015,0.3685011222012858,0.6070429327496415,0.592346946070501,0.350874904519049,0.541762544022234
0.40307086981381957,0.3692033743150542,0.6076210779055102,0.5907090952284714,0.34893723518563924,0.5407588773843192
0.4030936059022729,0.36874535489685834,0.6072440653451118,0.5903277094756205,0.34848680457473263,0.5389132941462214
0.40323750846902606,0.3692547138785136,0.6076633228017909,0.5896408156822563,0.3476762915184366,0.5406817563658781
0.4033638308608378,0.3689414038059772,0.6074054690287017,0.5907135165216729,0.3489424586014008,0.5414896318359929
0.40371052224625875,0.3678918256583134,0.6065408689101778,0.5913685138250856,0.34971671914369046,0.5424015988130395
0.403283947132178,0.3681017505951445,0.6067138951722999,0.5910470642671194,0.34933663217878036,0.5408769643879812
0.40256168731292474,0.36819648543244415,0.6067919622345406,0.5907691571091039,0.3490081969914011,0.5396469643263807
0.4033527513723475,0.370039749624696,0.6083089261425447,0.589682053910566,0.3477249247041837,0.5408529096279759
0.4029310613861331,0.3698430062954157,0.6081471913076766,0.5896869052357842,0.3477306462065567,0.5411411293887657
0.402901618624211,0.36862046676935734,0.6071412247322342,0.590241846465376,0.3483854373188565,0.5402180826434745
0.40324749747397703,0.3692203170237226,0.6076350195830739,0.5905155265660568,0.3487085871155873,0.5413232166326841
0.40342894994792006,0.36784606154783356,0.6065031422406924,0.5913421108935021,0.34968549211598293,0.5417288673582267
0.40305485666660334,0.3680352398782669,0.6066590804383191,0.5922629561543726,0.35077540923271633,0.5415304520347897
0.4023893146346251,0.3691886832570967,0.6076089887889223,0.5910524222779917,0.3493429658806814,0.5415792904869215
0.4034531516248193,0.3686795390362886,0.607189870663443,0.5905866660983331,0.348792610173144,0.542504013776092
0.4034793501080011,0.3703584769374446,0.608570847919488,0.5881469679958472,0.3459168559627081,0.5401235401473328
0.40253845946799316,0.3680687490013604,0.6066866975642043,0.5919456943098481,0.35039970501196815,0.5423875304230971
